time,device_id,co2,humidity,pm25,pressure,temperature,rssi,snr,SF,frequency,f_count,p_count,toa,distance,tx_p,tx_cl,tx_ag,rx_ag,exp_pl
2024-09-06 21:02:07.584058+02:00,pilotdevice01,,62.45,10.81,325.69,27.73,-40.0,11.5,9.0,868.3,1810.0,1877.0,0.226304,0.02,14,1,0.4,3,56.4
2024-09-06 21:02:58.622496+02:00,pilotdevice01,,62.46,10.09,325.68,27.73,-38.0,12.2,9.0,868.3,1811.0,1878.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-06 21:03:01.653052+02:00,pilotdevice,540.0,58.74,9.02,324.65,25.66,-55.0,7.5,12.0,868.5,2601.0,2820.0,1.810432,0.07,14,1,0.4,3,71.4
2024-09-06 21:03:58.666389+02:00,pilotdevice01,,62.41,10.25,325.71,27.72,-44.0,14.0,9.0,868.1,1812.0,1879.0,0.226304,0.02,14,1,0.4,3,60.4
2024-09-06 21:04:01.694265+02:00,pilotdevice,541.0,58.69,9.49,324.68,25.66,-55.0,8.2,12.0,867.5,2602.0,2821.0,1.810432,0.07,14,1,0.4,3,71.4
2024-09-06 21:04:58.606966+02:00,pilotdevice01,,62.37,10.95,325.71,27.7,-40.0,9.0,8.0,867.5,1813.0,1880.0,0.123392,0.02,14,1,0.4,3,56.4
2024-09-06 21:05:58.638679+02:00,pilotdevice01,,62.39,10.21,325.76,27.69,-42.0,11.2,8.0,867.1,1814.0,1881.0,0.113152,0.02,14,1,0.4,3,58.4
2024-09-06 21:06:02.759426+02:00,pilotdevice,541.0,58.69,9.32,324.69,25.69,-51.0,7.0,12.0,868.5,2603.0,2822.0,1.810432,0.07,14,1,0.4,3,67.4
2024-09-06 21:06:58.697401+02:00,pilotdevice01,,62.41,9.98,325.74,27.68,-34.0,10.8,8.0,868.3,1815.0,1882.0,0.123392,0.02,14,1,0.4,3,50.4
2024-09-06 21:07:02.804764+02:00,pilotdevice,543.0,58.68,9.01,324.68,25.66,-57.0,9.8,12.0,867.7,2604.0,2824.0,1.810432,0.07,14,1,0.4,3,73.4
2024-09-06 21:07:58.742254+02:00,pilotdevice01,,62.45,9.64,325.77,27.66,-37.0,10.5,8.0,867.9,1816.0,1883.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-06 21:08:58.790605+02:00,pilotdevice01,,62.44,10.2,325.78,27.65,-37.0,8.5,8.0,867.5,1817.0,1884.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-06 21:09:03.038370+02:00,pilotdevice,542.0,58.64,9.19,324.76,25.68,-57.0,10.5,11.0,868.1,2605.0,2825.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-06 21:09:58.768902+02:00,pilotdevice01,,62.49,9.89,325.79,27.64,-38.0,9.5,7.0,867.1,1818.0,1885.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 21:10:03.083448+02:00,pilotdevice,531.0,58.64,9.55,324.77,25.67,-57.0,9.2,11.0,867.5,2606.0,2827.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-06 21:10:58.806281+02:00,pilotdevice01,,62.55,9.8,325.82,27.63,-38.0,9.8,7.0,868.3,1819.0,1886.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 21:11:01.144108+02:00,pilotdevice,526.0,58.6,9.23,324.77,25.68,-54.0,10.8,11.0,868.3,2607.0,2828.0,0.987136,0.07,14,1,0.4,3,70.4
2024-09-06 21:11:58.851315+02:00,pilotdevice01,,62.53,10.24,325.8,27.62,-38.0,9.5,7.0,867.9,1820.0,1887.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 21:12:01.188895+02:00,pilotdevice,525.0,58.59,8.99,324.76,25.67,-60.0,12.0,11.0,867.3,2608.0,2829.0,0.987136,0.07,14,1,0.4,3,76.4
2024-09-06 21:12:58.889102+02:00,pilotdevice01,,62.5,10.26,325.81,27.62,-37.0,8.0,7.0,867.5,1821.0,1888.0,0.061696,0.02,14,1,0.4,3,53.4
2024-09-06 21:13:00.701993+02:00,pilotdevice,521.0,58.58,8.81,324.75,25.68,-57.0,9.0,10.0,868.5,2609.0,2830.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 21:13:58.925242+02:00,pilotdevice01,,62.55,10.29,325.78,27.61,-36.0,8.8,7.0,867.3,1822.0,1889.0,0.061696,0.02,14,1,0.4,3,52.4
2024-09-06 21:14:00.752606+02:00,pilotdevice,523.0,58.56,9.27,324.77,25.68,-57.0,12.8,10.0,867.9,2610.0,2831.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 21:15:00.412535+02:00,pilotdevice01,,62.61,10.64,325.79,27.6,-35.0,8.8,12.0,868.3,1823.0,1890.0,1.482752,0.02,14,1,0.4,3,51.4
2024-09-06 21:15:00.795852+02:00,pilotdevice,520.0,58.52,9.16,324.81,25.67,-57.0,12.5,10.0,867.7,2611.0,2832.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 21:16:00.626992+02:00,pilotdevice01,,62.61,9.69,325.82,27.6,-38.0,10.0,12.0,867.3,1824.0,1891.0,1.646592,0.02,14,1,0.4,3,54.4
2024-09-06 21:16:00.843368+02:00,pilotdevice,518.0,58.45,9.82,324.74,25.64,-57.0,9.2,10.0,867.1,2612.0,2833.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 21:17:00.932523+02:00,pilotdevice,528.0,58.46,9.35,324.78,25.61,-56.0,10.2,10.0,868.1,2613.0,2834.0,0.493568,0.07,14,1,0.4,3,72.4
2024-09-06 21:17:28.882121+02:00,pilotdevice01,,62.64,10.25,325.85,27.59,-50.0,7.5,12.0,868.5,1825.0,1892.0,1.646592,0.02,14,1,0.4,3,66.4
2024-09-06 21:18:00.736571+02:00,pilotdevice,526.0,58.44,9.62,324.8,25.58,-60.0,12.5,9.0,867.7,2614.0,2835.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-06 21:18:45.334901+02:00,pilotdevice01,,62.67,11.24,325.87,27.59,-38.0,6.5,12.0,867.5,1826.0,1893.0,1.646592,0.02,14,1,0.4,3,54.4
2024-09-06 21:19:00.798631+02:00,pilotdevice,524.0,58.47,10.16,324.8,25.58,-62.0,12.5,9.0,867.1,2615.0,2836.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-06 21:20:00.836564+02:00,pilotdevice,523.0,58.47,9.37,324.81,25.57,-62.0,8.8,9.0,868.5,2616.0,2837.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-06 21:20:12.758812+02:00,pilotdevice01,,62.67,9.67,325.89,27.6,-33.0,10.0,11.0,868.5,1827.0,1894.0,0.823296,0.02,14,1,0.4,3,49.4
2024-09-06 21:21:00.875836+02:00,pilotdevice,523.0,58.47,9.94,324.79,25.55,-58.0,11.5,9.0,867.9,2617.0,2838.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-06 21:21:29.239040+02:00,pilotdevice01,,62.71,10.9,325.93,27.61,-36.0,12.0,11.0,867.3,1828.0,1896.0,0.823296,0.02,14,1,0.4,3,52.4
2024-09-06 21:21:59.985566+02:00,pilotdevice01,,62.58,9.74,325.91,27.61,-36.0,10.8,11.0,868.3,1829.0,1897.0,0.823296,0.02,14,1,0.4,3,52.4
2024-09-06 21:22:00.924346+02:00,pilotdevice,524.0,58.43,9.95,324.81,25.54,-58.0,8.0,9.0,867.5,2618.0,2839.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-06 21:23:00.051712+02:00,pilotdevice01,,62.59,10.3,325.9,27.6,-38.0,12.0,11.0,867.3,1830.0,1898.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-06 21:23:00.859080+02:00,pilotdevice,526.0,58.45,10.6,324.82,25.51,-57.0,11.0,8.0,867.1,2619.0,2840.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-06 21:24:00.077965+02:00,pilotdevice01,,62.58,11.17,325.91,27.61,-35.0,7.8,11.0,868.5,1831.0,1899.0,0.823296,0.02,14,1,0.4,3,51.4
2024-09-06 21:24:00.902425+02:00,pilotdevice,523.0,58.49,10.41,324.85,25.52,-57.0,9.0,8.0,868.5,2620.0,2841.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-06 21:24:59.696306+02:00,pilotdevice01,,62.57,10.72,325.93,27.6,-36.0,12.2,10.0,867.7,1832.0,1900.0,0.411648,0.02,14,1,0.4,3,52.4
2024-09-06 21:25:00.960398+02:00,pilotdevice,526.0,58.52,9.68,324.83,25.51,-57.0,11.2,8.0,867.9,2621.0,2842.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-06 21:25:59.749464+02:00,pilotdevice01,,62.6,10.03,325.92,27.6,-36.0,8.5,10.0,867.5,1833.0,1901.0,0.411648,0.02,14,1,0.4,3,52.4
2024-09-06 21:26:01.008952+02:00,pilotdevice,532.0,58.54,10.41,324.86,25.49,-57.0,12.5,8.0,867.7,2622.0,2843.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-06 21:26:59.787879+02:00,pilotdevice01,,62.54,10.53,325.95,27.59,-37.0,10.5,10.0,867.1,1834.0,1902.0,0.411648,0.02,14,1,0.4,3,53.4
2024-09-06 21:27:01.060195+02:00,pilotdevice,520.0,58.51,10.04,324.86,25.49,-62.0,12.8,8.0,867.1,2623.0,2844.0,0.133632,0.07,14,1,0.4,3,78.4
2024-09-06 21:27:59.828921+02:00,pilotdevice01,,62.51,10.27,325.96,27.59,-32.0,7.5,10.0,868.5,1835.0,1903.0,0.411648,0.02,14,1,0.4,3,48.4
2024-09-06 21:28:01.043576+02:00,pilotdevice,524.0,58.53,10.75,324.92,25.52,-58.0,7.8,7.0,868.5,2624.0,2845.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-06 21:28:59.870463+02:00,pilotdevice01,,62.52,10.83,325.98,27.58,-35.0,11.8,10.0,867.9,1836.0,1904.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-06 21:29:01.093798+02:00,pilotdevice,529.0,58.56,10.21,324.93,25.49,-57.0,9.5,7.0,867.9,2625.0,2846.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-06 21:29:59.721018+02:00,pilotdevice01,,62.54,10.52,325.98,27.57,-35.0,12.0,9.0,867.7,1837.0,1905.0,0.226304,0.02,14,1,0.4,3,51.4
2024-09-06 21:30:01.135953+02:00,pilotdevice,527.0,58.56,10.19,324.96,25.52,-60.0,11.0,7.0,867.7,2626.0,2847.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-06 21:30:59.774823+02:00,pilotdevice01,,62.49,11.08,326.01,27.56,-42.0,13.5,9.0,867.3,1838.0,1906.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-06 21:31:01.193362+02:00,pilotdevice,526.0,58.58,9.74,324.97,25.52,-60.0,10.0,7.0,867.1,2627.0,2848.0,0.071936,0.07,14,1,0.4,3,76.4
2024-09-06 21:31:59.803946+02:00,pilotdevice01,,62.51,11.11,326.05,27.55,-39.0,9.2,9.0,868.5,1839.0,1907.0,0.226304,0.02,14,1,0.4,3,55.4
2024-09-06 21:32:01.245820+02:00,pilotdevice,529.0,58.51,9.23,324.98,25.51,-58.0,7.2,7.0,868.5,2628.0,2849.0,0.071936,0.07,14,1,0.4,3,74.4
2024-09-06 21:32:59.851282+02:00,pilotdevice01,,62.62,10.12,326.02,27.54,-38.0,12.0,9.0,867.9,1840.0,1908.0,0.226304,0.02,14,1,0.4,3,54.4
2024-09-06 21:33:03.044763+02:00,pilotdevice,529.0,58.54,10.34,324.99,25.52,-57.0,7.5,12.0,867.9,2629.0,2850.0,1.810432,0.07,14,1,0.4,3,73.4
2024-09-06 21:33:59.889630+02:00,pilotdevice01,,62.66,10.35,326.06,27.55,-40.0,13.0,9.0,867.7,1841.0,1909.0,0.226304,0.02,14,1,0.4,3,56.4
2024-09-06 21:34:03.099638+02:00,pilotdevice,532.0,58.54,9.62,325.01,25.5,-55.0,7.5,12.0,868.5,2630.0,2851.0,1.810432,0.07,14,1,0.4,3,71.4
2024-09-06 21:34:59.834013+02:00,pilotdevice01,,62.57,11.19,326.05,27.55,-40.0,11.8,8.0,867.1,1842.0,1910.0,0.123392,0.02,14,1,0.4,3,56.4
2024-09-06 21:35:59.879354+02:00,pilotdevice01,,62.6,10.87,326.08,27.55,-35.0,8.5,8.0,868.5,1843.0,1911.0,0.123392,0.02,14,1,0.4,3,51.4
2024-09-06 21:36:04.152230+02:00,pilotdevice,529.0,58.52,10.19,325.04,25.53,-54.0,9.8,12.0,867.3,2631.0,2852.0,1.810432,0.07,14,1,0.4,3,70.4
2024-09-06 21:36:59.906252+02:00,pilotdevice01,,62.55,11.42,326.09,27.54,-38.0,11.8,8.0,868.1,1844.0,1912.0,0.113152,0.02,14,1,0.4,3,54.4
2024-09-06 21:37:04.204309+02:00,pilotdevice,539.0,58.55,9.12,325.04,25.53,-58.0,8.8,12.0,868.1,2632.0,2854.0,1.810432,0.07,14,1,0.4,3,74.4
2024-09-06 21:37:59.974929+02:00,pilotdevice01,,62.58,11.37,326.08,27.54,-43.0,9.0,8.0,867.5,1845.0,1913.0,0.123392,0.02,14,1,0.4,3,59.4
2024-09-06 21:38:59.988772+02:00,pilotdevice01,,62.6,10.12,326.11,27.53,-36.0,11.2,8.0,867.1,1846.0,1914.0,0.113152,0.02,14,1,0.4,3,52.4
2024-09-06 21:39:04.431396+02:00,pilotdevice,531.0,58.49,9.87,324.99,25.49,-55.0,11.5,11.0,867.1,2633.0,2855.0,0.987136,0.07,14,1,0.4,3,71.4
2024-09-06 21:39:59.990131+02:00,pilotdevice01,,62.65,10.56,326.08,27.53,-38.0,7.8,7.0,868.5,1847.0,1915.0,0.066816,0.02,14,1,0.4,3,54.4
2024-09-06 21:40:04.476852+02:00,pilotdevice,531.0,58.49,10.22,325.02,25.48,-58.0,12.5,11.0,868.3,2634.0,2857.0,0.987136,0.07,14,1,0.4,3,74.4
2024-09-06 21:41:00.025473+02:00,pilotdevice01,,62.68,10.8,326.08,27.54,-39.0,9.8,7.0,868.1,1848.0,1916.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-06 21:41:02.541306+02:00,pilotdevice,529.0,58.51,9.84,325.02,25.45,-56.0,11.5,11.0,867.7,2635.0,2858.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-06 21:42:00.074704+02:00,pilotdevice01,,62.74,10.47,326.05,27.55,-37.0,10.8,7.0,867.7,1849.0,1917.0,0.061696,0.02,14,1,0.4,3,53.4
2024-09-06 21:42:02.590103+02:00,pilotdevice,524.0,58.53,10.22,325.06,25.42,-57.0,9.0,11.0,868.5,2636.0,2859.0,0.987136,0.07,14,1,0.4,3,73.4
2024-09-06 21:43:00.116192+02:00,pilotdevice01,,62.68,11.0,326.05,27.56,-37.0,9.2,7.0,867.1,1850.0,1918.0,0.061696,0.02,14,1,0.4,3,53.4
2024-09-06 21:43:02.103316+02:00,pilotdevice,521.0,58.46,10.0,325.02,25.4,-54.0,8.5,10.0,867.5,2637.0,2860.0,0.452608,0.07,14,1,0.4,3,70.4
2024-09-06 21:44:00.159228+02:00,pilotdevice01,,62.82,11.01,326.03,27.57,-38.0,10.8,7.0,868.3,1851.0,1919.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 21:44:02.144301+02:00,pilotdevice,528.0,58.51,9.67,325.01,25.36,-57.0,8.5,10.0,867.5,2638.0,2861.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 21:45:01.646237+02:00,pilotdevice01,,62.75,10.13,326.0,27.58,-38.0,10.0,12.0,868.1,1852.0,1920.0,1.482752,0.02,14,1,0.4,3,54.4
2024-09-06 21:45:02.215458+02:00,pilotdevice,528.0,58.51,9.35,324.99,25.34,-54.0,11.8,10.0,867.3,2639.0,2862.0,0.452608,0.07,14,1,0.4,3,70.4
2024-09-06 21:46:01.855015+02:00,pilotdevice01,,62.61,10.32,326.02,27.6,-38.0,7.5,12.0,867.5,1853.0,1921.0,1.646592,0.02,14,1,0.4,3,54.4
2024-09-06 21:46:02.244176+02:00,pilotdevice,527.0,58.56,10.21,325.0,25.34,-54.0,11.8,10.0,868.3,2640.0,2863.0,0.452608,0.07,14,1,0.4,3,70.4
2024-09-06 21:47:02.297393+02:00,pilotdevice,527.0,58.63,9.54,325.0,25.32,-56.0,10.2,10.0,867.9,2641.0,2864.0,0.452608,0.07,14,1,0.4,3,72.4
2024-09-06 21:47:30.118655+02:00,pilotdevice01,,62.49,10.38,326.04,27.61,-35.0,10.0,12.0,868.3,1854.0,1922.0,1.646592,0.02,14,1,0.4,3,51.4
2024-09-06 21:48:02.132103+02:00,pilotdevice,515.0,58.56,9.67,325.01,25.28,-58.0,12.2,9.0,867.7,2642.0,2865.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-06 21:48:46.562526+02:00,pilotdevice01,,62.42,10.18,326.03,27.61,-46.0,10.0,12.0,867.1,1855.0,1923.0,1.646592,0.02,14,1,0.4,3,62.4
2024-09-06 21:49:02.182807+02:00,pilotdevice,514.0,58.63,8.97,324.96,25.29,-60.0,12.2,9.0,867.3,2643.0,2866.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-06 21:50:11.233905+02:00,pilotdevice,512.0,58.68,10.07,324.96,25.26,-62.0,12.2,9.0,867.3,2644.0,2867.0,0.246784,0.07,14,1,0.4,3,78.4
2024-09-06 21:50:13.978560+02:00,pilotdevice01,,62.44,10.48,326.03,27.6,-38.0,11.5,11.0,868.3,1856.0,1924.0,0.823296,0.02,14,1,0.4,3,54.4
2024-09-06 21:51:02.278311+02:00,pilotdevice,516.0,58.68,10.25,325.0,25.21,-60.0,9.0,9.0,867.5,2645.0,2868.0,0.246784,0.07,14,1,0.4,3,76.4
2024-09-06 21:51:30.418040+02:00,pilotdevice01,,62.37,10.31,326.03,27.61,-36.0,12.2,11.0,867.9,1857.0,1926.0,0.823296,0.02,14,1,0.4,3,52.4
2024-09-06 21:52:01.219887+02:00,pilotdevice01,,62.36,9.95,326.06,27.62,-40.0,11.5,11.0,868.3,1858.0,1927.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-06 21:52:02.329044+02:00,pilotdevice,509.0,58.71,9.72,324.99,25.2,-64.0,12.8,9.0,867.3,2646.0,2869.0,0.246784,0.07,14,1,0.4,3,80.4
2024-09-06 21:53:01.262977+02:00,pilotdevice01,,62.37,10.58,326.1,27.61,-34.0,12.0,11.0,867.3,1859.0,1928.0,0.823296,0.02,14,1,0.4,3,50.4
2024-09-06 21:53:02.261180+02:00,pilotdevice,509.0,58.78,9.76,325.07,25.14,-57.0,7.8,8.0,868.5,2647.0,2870.0,0.133632,0.07,14,1,0.4,3,73.4
2024-09-06 21:54:01.310672+02:00,pilotdevice01,,62.5,10.18,326.13,27.61,-40.0,8.8,11.0,868.5,1860.0,1929.0,0.823296,0.02,14,1,0.4,3,56.4
2024-09-06 21:54:02.305012+02:00,pilotdevice,511.0,58.77,10.14,325.11,25.16,-58.0,11.5,8.0,867.9,2648.0,2871.0,0.133632,0.07,14,1,0.4,3,74.4
2024-09-06 21:55:00.935339+02:00,pilotdevice01,,62.48,10.71,326.15,27.62,-35.0,12.2,10.0,867.3,1861.0,1930.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-06 21:55:02.355543+02:00,pilotdevice,512.0,58.86,9.15,325.08,25.14,-55.0,9.8,8.0,867.5,2649.0,2872.0,0.133632,0.07,14,1,0.4,3,71.4
2024-09-06 21:56:00.973852+02:00,pilotdevice01,,62.39,9.82,326.14,27.63,-39.0,12.0,10.0,867.1,1862.0,1931.0,0.411648,0.02,14,1,0.4,3,55.4
2024-09-06 21:56:02.408762+02:00,pilotdevice,514.0,58.87,10.39,325.08,25.11,-60.0,11.8,8.0,867.1,2650.0,2873.0,0.133632,0.07,14,1,0.4,3,76.4
2024-09-06 21:57:01.012306+02:00,pilotdevice01,,62.25,9.08,326.11,27.63,-36.0,7.8,10.0,868.5,1863.0,1932.0,0.411648,0.02,14,1,0.4,3,52.4
2024-09-06 21:57:02.455287+02:00,pilotdevice,509.0,58.94,9.52,325.07,25.12,-52.0,9.2,8.0,868.5,2651.0,2874.0,0.133632,0.07,14,1,0.4,3,68.4
2024-09-06 21:58:01.062221+02:00,pilotdevice01,,62.2,9.96,326.12,27.62,-38.0,11.0,10.0,867.9,1864.0,1933.0,0.411648,0.02,14,1,0.4,3,54.4
2024-09-06 21:58:02.465609+02:00,pilotdevice,518.0,58.92,9.36,325.04,25.09,-55.0,10.0,7.0,868.1,2652.0,2875.0,0.071936,0.07,14,1,0.4,3,71.4
2024-09-06 21:59:01.104704+02:00,pilotdevice01,,62.21,9.82,326.13,27.61,-35.0,8.2,10.0,867.5,1865.0,1934.0,0.411648,0.02,14,1,0.4,3,51.4
2024-09-06 21:59:02.488395+02:00,pilotdevice,516.0,58.95,8.95,325.08,25.08,-56.0,9.8,7.0,867.7,2653.0,2876.0,0.071936,0.07,14,1,0.4,3,72.4
2024-09-06 22:00:00.965795+02:00,pilotdevice01,,62.41,9.87,326.15,27.61,-40.0,13.0,9.0,867.3,1866.0,1935.0,0.226304,0.02,14,1,0.4,3,56.4
2024-09-06 22:00:02.547954+02:00,pilotdevice,519.0,59.01,9.19,325.09,25.05,-57.0,10.2,7.0,867.1,2654.0,2877.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-06 22:01:01.006795+02:00,pilotdevice01,,62.45,9.96,326.15,27.61,-37.0,9.8,9.0,868.5,1867.0,1936.0,0.226304,0.02,14,1,0.4,3,53.4
2024-09-06 22:01:02.591699+02:00,pilotdevice,527.0,59.03,9.59,325.15,25.06,-56.0,10.2,7.0,868.3,2655.0,2878.0,0.071936,0.07,14,1,0.4,3,72.4
2024-09-06 22:02:01.046624+02:00,pilotdevice01,,62.46,9.35,326.12,27.63,-42.0,13.5,9.0,868.1,1868.0,1937.0,0.226304,0.02,14,1,0.4,3,58.4
2024-09-06 22:02:02.641575+02:00,pilotdevice,527.0,59.08,9.39,325.13,25.05,-57.0,9.8,7.0,868.1,2656.0,2879.0,0.071936,0.07,14,1,0.4,3,73.4
2024-09-06 22:03:01.092789+02:00,pilotdevice01,,62.47,9.78,326.14,27.64,-40.0,8.8,9.0,867.5,1869.0,1938.0,0.226304,0.02,14,1,0.4,3,56.4
2024-09-06 22:03:04.457448+02:00,pilotdevice,525.0,59.09,9.07,325.08,25.03,-52.0,7.0,12.0,867.5,2657.0,2880.0,1.810432,0.07,14,1,0.4,3,68.4
2024-09-06 22:04:01.126121+02:00,pilotdevice01,,62.34,9.75,326.13,27.65,-35.0,12.0,9.0,867.3,1870.0,1939.0,0.226304,0.02,14,1,0.4,3,51.4
2024-09-06 22:04:04.504673+02:00,pilotdevice,522.0,59.14,9.46,325.11,25.02,-57.0,9.2,12.0,868.1,2658.0,2881.0,1.810432,0.07,14,1,0.4,3,73.4
2024-09-06 22:05:01.063728+02:00,pilotdevice01,,62.27,9.23,326.1,27.66,-37.0,8.5,8.0,868.5,1871.0,1940.0,0.123392,0.02,14,1,0.4,3,53.4
2024-09-06 22:06:01.100309+02:00,pilotdevice01,,62.25,9.54,326.09,27.65,-39.0,12.0,8.0,867.9,1872.0,1941.0,0.113152,0.02,14,1,0.4,3,55.4
2024-09-06 22:06:05.561754+02:00,pilotdevice,519.0,59.1,8.97,325.03,25.06,-52.0,7.5,12.0,867.5,2659.0,2882.0,1.810432,0.07,14,1,0.4,3,68.4
2024-09-06 22:07:01.158295+02:00,pilotdevice01,,62.16,8.89,326.11,27.67,-36.0,8.8,8.0,867.5,1873.0,1942.0,0.123392,0.02,14,1,0.4,3,52.4
2024-09-06 22:07:05.607434+02:00,pilotdevice,516.0,59.19,8.92,325.03,25.08,-53.0,8.2,12.0,868.3,2660.0,2884.0,1.810432,0.07,14,1,0.4,3,69.4
2024-09-06 22:08:01.181794+02:00,pilotdevice01,,62.11,9.27,326.08,27.66,-37.0,10.2,8.0,867.3,1874.0,1943.0,0.113152,0.02,14,1,0.4,3,53.4
2024-09-06 22:09:01.266655+02:00,pilotdevice01,,62.14,9.79,326.05,27.67,-35.0,11.2,8.0,868.3,1875.0,1944.0,0.123392,0.02,14,1,0.4,3,51.4
2024-09-06 22:09:05.868421+02:00,pilotdevice,515.0,59.12,8.45,324.98,25.09,-52.0,11.0,11.0,867.7,2661.0,2885.0,0.987136,0.07,14,1,0.4,3,68.4
2024-09-06 22:10:01.260022+02:00,pilotdevice01,,62.1,8.63,326.07,27.67,-39.0,10.2,7.0,868.1,1876.0,1945.0,0.066816,0.02,14,1,0.4,3,55.4
2024-09-06 22:10:05.890770+02:00,pilotdevice,525.0,59.19,8.45,325.0,25.12,-56.0,8.5,11.0,868.5,2662.0,2887.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-06 22:11:01.263597+02:00,pilotdevice01,,62.08,9.72,326.01,27.66,-35.0,8.2,7.0,867.5,1877.0,1946.0,0.061696,0.02,14,1,0.4,3,51.4
2024-09-06 22:11:03.946696+02:00,pilotdevice,527.0,59.19,8.59,324.98,25.13,-54.0,11.0,11.0,867.1,2663.0,2888.0,0.987136,0.07,14,1,0.4,3,70.4
2024-09-06 22:12:01.314174+02:00,pilotdevice01,,62.08,9.56,326.04,27.66,-38.0,10.0,7.0,867.3,1878.0,1947.0,0.061696,0.02,14,1,0.4,3,54.4
2024-09-06 22:12:04.285753+02:00,pilotdevice,527.0,59.12,8.3,324.97,25.14,-56.0,10.8,11.0,868.3,2664.0,2889.0,0.987136,0.07,14,1,0.4,3,72.4
2024-09-06 22:13:01.348590+02:00,pilotdevice01,,61.98,9.25,326.03,27.66,-36.0,8.2,7.0,868.5,1879.0,1948.0,0.061696,0.02,14,1,0.4,3,52.4
2024-09-06 22:13:03.512798+02:00,pilotdevice,534.0,59.12,9.61,324.94,25.21,-55.0,11.5,10.0,867.1,2665.0,2890.0,0.452608,0.07,14,1,0.4,3,71.4
2024-09-06 22:14:01.388286+02:00,pilotdevice01,,61.94,9.1,326.0,27.65,-39.0,10.8,7.0,867.9,1880.0,1949.0,0.061696,0.02,14,1,0.4,3,55.4
2024-09-06 22:14:03.570405+02:00,pilotdevice,537.0,59.1,8.53,324.96,25.18,-57.0,13.2,10.0,867.1,2666.0,2891.0,0.452608,0.07,14,1,0.4,3,73.4
2024-09-06 22:15:02.881910+02:00,pilotdevice01,,61.94,9.12,325.97,27.64,-39.0,9.0,12.0,867.7,1881.0,1950.0,1.482752,0.02,14,1,0.4,3,55.4
2024-09-06 22:15:03.598415+02:00,pilotdevice,532.0,59.09,8.51,324.92,25.19,-55.0,8.8,10.0,868.5,2667.0,2892.0,0.452608,0.07,14,1,0.4,3,71.4
2024-09-06 22:16:03.081452+02:00,pilotdevice01,,61.96,9.06,325.99,27.63,-34.0,6.5,12.0,868.5,1882.0,1951.0,1.646592,0.02,14,1,0.4,3,50.4
2024-09-06 22:16:03.652670+02:00,pilotdevice,529.0,59.13,8.33,324.94,25.21,-56.0,10.8,10.0,867.9,2668.0,2893.0,0.452608,0.07,14,1,0.4,3,72.4
2024-09-06 22:17:03.699962+02:00,pilotdevice,525.0,58.99,8.77,324.92,25.2,-54.0,12.8,10.0,867.7,2669.0,2894.0,0.452608,0.07,14,1,0.4,3,70.4
2024-09-06 22:17:31.353382+02:00,pilotdevice01,,61.98,9.45,326.0,27.62,-50.0,10.5,12.0,867.1,1883.0,1952.0,1.646592,0.02,14,1,0.4,3,66.4
2024-09-06 22:18:03.534031+02:00,pilotdevice,528.0,58.97,7.65,324.92,25.2,-58.0,12.5,9.0,867.1,2670.0,2895.0,0.246784,0.07,14,1,0.4,3,74.4
2024-09-06 22:18:47.786952+02:00,pilotdevice01,,62.01,9.3,326.0,27.61,-34.0,7.0,12.0,868.5,1884.0,1953.0,1.646592,0.02,14,1,0.4,3,50.4
